model,frame,atoms,config_type,declared_xc,dft_field_prefix,dft_energy_eV,model_energy_eV,basis_signs,volume_A3,components,squared_error,component_rmse_eV_A,max_vector_error_eV_A,reference_component_rms_eV_A,diamond_referenced_error_eV_atom
MACE-MP-0b3-medium,2177,24,decohesion,UNSPECIFIED,dft,-3909.66405036,-123.44604792451992,1 1 1,520.3232575480138,72,2.9676637645097124,0.2030210636482262,0.8671966968293932,1.8284105787279197,
MACE-MP-0b3-medium,2178,24,decohesion,UNSPECIFIED,dft,-3909.28878553,-123.10462847455538,1 1 1,516.0214816365481,72,3.545747839458154,0.221915519444342,0.9345048825542654,1.9299619836584,
MACE-MP-0b3-medium,2179,24,decohesion,UNSPECIFIED,dft,-3909.11081739,-122.96956669426875,1 1 1,515.6319090901321,72,3.5289235661234186,0.22138840824955064,0.895625335869007,1.9051260971455406,
MACE-MP-0b3-medium,2180,24,decohesion,UNSPECIFIED,dft,-3909.07304595,-122.88014881309154,1 1 1,544.8512911524033,72,2.7136295921719307,0.19413732225225733,0.855192990534109,1.9961693126151372,
MACE-MP-0b3-medium,2181,8,bc8,UNSPECIFIED,dft,-1302.10136192,-40.35558521550413,1 1 1,149.13734205194962,24,15.428461151783418,0.8017808603296638,1.8919100334865306,1.8940040637155016,
MACE-MP-0b3-medium,2182,8,bc8,UNSPECIFIED,dft,-1299.66341544,-38.49893509768875,1 1 1,137.39985219915934,24,6.7684564988041895,0.5310546306958521,1.2262905021081936,3.6735118976997563,
MACE-MP-0b3-medium,2183,8,bc8,UNSPECIFIED,dft,-1302.84743312,-40.70161959591857,1 1 1,143.989558447863,24,12.361715565125554,0.7176848067781785,1.642048548713054,1.2695410402631733,
MACE-MP-0b3-medium,2184,8,bc8,UNSPECIFIED,dft,-1302.58868117,-40.618479352796385,1 1 1,146.4917189186953,24,13.64680017657976,0.7540667570077311,2.086351105969404,1.4284919231877022,
MACE-MP-0b3-medium,2185,8,bc8,UNSPECIFIED,dft,-1301.70159192,-40.10346718484429,1 1 1,142.85331470358093,24,11.54529523745234,0.6935805419900278,1.8648771529442536,2.0021381500806417,
MACE-MP-0b3-medium,2186,8,bc8,UNSPECIFIED,dft,-1302.93886247,-40.77694114734771,1 1 1,150.84885290707177,24,9.575496777279481,0.6316478705628992,1.4744459978220998,1.0539701528723824,
MACE-MP-0b3-medium,2187,8,bc8,UNSPECIFIED,dft,-1302.74465185,-40.68799266824027,1 1 1,148.99033097797266,24,14.078624195853711,0.7659042639220026,1.957458490282619,1.4065586606768308,
MACE-MP-0b3-medium,2188,8,bc8,UNSPECIFIED,dft,-1301.85740986,-40.25760530549607,1 1 1,165.3650399022885,24,5.896812584355212,0.4956818781720125,1.1726940248670834,1.2758828057303435,
MACE-MP-0b3-medium,2189,8,bc8,UNSPECIFIED,dft,-1301.53730674,-39.82641798891143,1 1 1,138.19734857564748,24,13.373020387909076,0.7464644551681914,2.213804674515985,2.7238502841604255,
MACE-MP-0b3-medium,2190,8,bc8,UNSPECIFIED,dft,-1302.30361733,-40.39375729610168,1 1 1,146.54321090826204,24,14.56020636216391,0.7788936160286352,2.3805772632264213,1.9516959023308422,
MACE-MP-0b3-medium,2191,8,bc8,UNSPECIFIED,dft,-1301.56615586,-40.022952558477535,1 1 1,144.39867690236835,24,10.609913738278648,0.6648907723039504,1.8010525317724502,2.0366004762798555,
MACE-MP-0b3-medium,2192,8,bc8,UNSPECIFIED,dft,-1302.15699202,-40.28842488361468,1 1 1,148.75112737888108,24,14.128249207151685,0.7672529245939613,2.310482193398326,2.2056976634908887,
MACE-MP-0b3-medium,2193,8,bc8,UNSPECIFIED,dft,-1302.72374355,-40.70426873270892,1 1 1,153.03803960128334,24,13.618759396721275,0.7532916488298007,2.00412300381258,1.4257078070003217,
MACE-MP-0b3-medium,2194,8,bc8,UNSPECIFIED,dft,-1300.64944229,-39.152540685726755,1 1 1,147.73847783721746,24,5.864339968617279,0.4943151815313653,1.1089804554112779,3.6486132199142918,
MACE-MP-0b3-medium,2195,8,bc8,UNSPECIFIED,dft,-1302.50627207,-40.607105184246265,1 1 1,149.75878199216655,24,14.074878181652224,0.7658023619504204,1.8650573470733325,1.4652379080644777,
MACE-MP-0b3-medium,2196,8,bc8,UNSPECIFIED,dft,-1302.202766,-40.35608137556639,1 1 1,144.86871895785524,24,15.050491756774155,0.7918988718257673,2.1984316030742557,1.961226734858823,
MACE-MP-0b3-medium,2197,8,bc8,UNSPECIFIED,dft,-1302.37281778,-40.51341514936651,1 1 1,146.46369331216573,24,12.04136153046554,0.7083243586823277,1.9146261518238583,1.5119201366805062,
MACE-MP-0b3-medium,2198,8,bc8,UNSPECIFIED,dft,-1302.22814673,-40.43078683529298,1 1 1,148.72446987543964,24,15.991718362657256,0.8162852433090116,2.1526768926258963,1.8644315296715332,
MACE-MP-0b3-medium,2199,8,bc8,UNSPECIFIED,dft,-1301.57628424,-39.870945356831946,1 1 1,146.82384191440687,24,11.436114466885904,0.6902932488830956,2.0065266447832752,2.7956574931370497,
MACE-MP-0b3-medium,2200,8,bc8,UNSPECIFIED,dft,-1301.85247959,-40.13022972078099,1 1 1,146.13055619102965,24,13.199674225197521,0.7416106970978079,2.2471354230260605,2.333819385787848,
MACE-MP-0b3-medium,2201,8,bc8,UNSPECIFIED,dft,-1302.64844516,-40.64672524772154,1 1 1,153.58950770862901,24,13.438226719344156,0.7482821081022896,1.8703520822632975,1.4332373007562866,
MACE-MP-0b3-medium,2202,8,bc8,UNSPECIFIED,dft,-1301.45377561,-39.86738983434968,1 1 1,153.07102521491987,24,7.805353542093833,0.570283319284292,1.7637035090027138,2.457255317980985,
MACE-MP-0b3-medium,2203,8,bc8,UNSPECIFIED,dft,-1303.02869364,-40.77281952597546,1 1 1,146.52275261224395,24,14.51296008981955,0.777628877041708,2.036503531514044,1.390055886512901,
MACE-MP-0b3-medium,2204,8,bc8,UNSPECIFIED,dft,-1302.02203019,-40.378465685376284,1 1 1,151.12656459372357,24,12.260939841486403,0.7147534493762634,1.6209778223748257,1.6696037119940068,
MACE-MP-0b3-medium,2205,8,bc8,UNSPECIFIED,dft,-1300.30563796,-38.86453630025798,1 1 1,142.61754147501165,24,5.319081902811978,0.4707742692811128,1.2460088944434053,3.899516619125162,
MACE-MP-0b3-medium,2206,8,bc8,UNSPECIFIED,dft,-1302.60265142,-40.674312931703774,1 1 1,152.05580761470216,24,10.59206525849702,0.6643312821457197,1.4103830004114657,1.2002955686968662,
MACE-MP-0b3-medium,2207,8,bc8,UNSPECIFIED,dft,-1301.70387228,-40.030987228738816,1 1 1,149.52993228412967,24,12.985952503557291,0.7355823232751635,2.038693824937962,2.500882939770139,
MACE-MP-0b3-medium,2208,8,bc8,UNSPECIFIED,dft,-1302.40668542,-40.55417856899023,1 1 1,148.13815551759208,24,13.682816318690518,0.7550611542200438,1.9363883209659956,1.5002016815942893,
MACE-MP-0b3-medium,2209,8,bc8,UNSPECIFIED,dft,-1302.3135141,-40.56406408407637,1 1 1,153.81242620917308,24,9.963011377307591,0.6443023157295673,1.4085648022805914,1.216215479042468,
MACE-MP-0b3-medium,2210,8,bc8,UNSPECIFIED,dft,-1302.46604925,-40.598656199174435,1 1 1,147.0670723399787,24,11.247757263216954,0.6845849491728837,1.6196137711292835,1.3079108773727666,
MACE-MP-0b3-medium,2211,8,bc8,UNSPECIFIED,dft,-1302.71017558,-40.7187189245285,1 1 1,149.50648816394573,24,12.21342099516519,0.7133670454017457,1.535145367937576,1.2320872516688905,
MACE-MP-0b3-medium,2212,8,bc8,UNSPECIFIED,dft,-1300.89095575,-39.44411261082504,1 1 1,145.04454799870402,24,7.869389136705035,0.5726178603828005,1.42266900186967,3.1503206226337768,
MACE-MP-0b3-medium,2213,8,bc8,UNSPECIFIED,dft,-1302.24970965,-40.51242754863997,1 1 1,155.3553390987346,24,7.112221245306061,0.544373540767507,1.3145200040967218,1.118599533225959,
MACE-MP-0b3-medium,2214,8,bc8,UNSPECIFIED,dft,-1302.49966322,-40.61201457744592,1 1 1,147.85251065550972,24,10.74177595936607,0.6690097146581053,1.6854017495751188,1.3221349538861378,
MACE-MP-0b3-medium,2215,8,bc8,UNSPECIFIED,dft,-1301.24840624,-39.788429506939266,1 1 1,147.4195931178364,24,8.03715319777245,0.5786893667940675,1.6892216962177184,2.3446770310419796,
MACE-MP-0b3-medium,2216,8,bc8,UNSPECIFIED,dft,-1302.40820293,-40.54471323284271,1 1 1,150.68144196289452,24,7.808535830358268,0.5703995613587559,1.3070025769905862,1.1786263327563433,
MACE-MP-0b3-medium,2217,8,bc8,UNSPECIFIED,dft,-1302.11508044,-40.32447476483347,1 1 1,143.2052588467521,24,16.633149568679784,0.8324949841860856,2.4799166662142995,2.0622137223341652,
MACE-MP-0b3-medium,2218,8,bc8,UNSPECIFIED,dft,-1302.14779007,-40.35805860453655,1 1 1,144.8457360585274,24,12.92917710833287,0.7339725559223608,2.141576107013455,1.72446763663094,
MACE-MP-0b3-medium,2219,8,bc8,UNSPECIFIED,dft,-1302.07589927,-40.415560084212935,1 1 1,148.40443716863433,24,10.00648985393002,0.6457066495298652,1.5482885995418363,1.50534339664161,
MACE-MP-0b3-medium,2220,8,bc8,UNSPECIFIED,dft,-1302.5095079,-40.60941982982958,1 1 1,148.87374008868815,24,14.322174599211401,0.7725006634088684,1.8208651619742693,1.4822198748723707,
MACE-MP-0b3-medium,2221,8,bc8,UNSPECIFIED,dft,-1301.84388739,-40.06017850373544,1 1 1,149.17862894628774,24,12.002356261827693,0.7071761998088976,2.074851112482042,2.5435509016415745,
MACE-MP-0b3-medium,2222,8,bc8,UNSPECIFIED,dft,-1302.65878388,-40.66601631613247,1 1 1,149.51624005960858,24,11.613008134951453,0.6956114856414538,1.6905160247600193,1.3187690380284562,
MACE-MP-0b3-medium,2223,8,bc8,UNSPECIFIED,dft,-1302.97551966,-40.78680794495503,1 1 1,152.9177315915076,24,9.68991981083121,0.6354106221842957,1.4848298629631007,1.0785621669264132,
MACE-MP-0b3-medium,2224,8,bc8,UNSPECIFIED,dft,-1302.86372194,-40.73889052401501,1 1 1,149.06968691804985,24,14.492924411364774,0.7770919189346471,1.9914698553550927,1.383274675545015,
MACE-MP-0b3-medium,2225,8,bc8,UNSPECIFIED,dft,-1302.41534202,-40.51836248405227,1 1 1,142.06934444961752,24,14.752279267012895,0.7840142235904932,1.8646489238992343,1.5185836686846836,
MACE-MP-0b3-medium,2226,8,bc8,UNSPECIFIED,dft,-1302.48000311,-40.53505312662524,1 1 1,149.08904726512895,24,14.291013951414566,0.7716598438705189,2.187156654093357,1.6546023750310324,
MACE-MP-0b3-medium,2227,8,bc8,UNSPECIFIED,dft,-1300.89687469,-39.17309843265627,1 1 1,143.31238107823467,24,6.153370838514284,0.5063501274856774,1.2196794847542376,3.8832866641603774,
MACE-MP-0b3-medium,2228,8,bc8,UNSPECIFIED,dft,-1302.39624337,-40.525489563528225,1 1 1,145.94502832614864,24,15.13800067406233,0.794197726064442,2.1290991241117077,1.5792120926060988,
MACE-MP-0b3-medium,2229,8,bc8,UNSPECIFIED,dft,-1302.20670043,-40.42610940371122,1 1 1,154.19870680884372,24,11.14028303174128,0.6813064359419237,1.803548098887363,1.6764136548857802,
MACE-MP-0b3-medium,2230,2,bcc,UNSPECIFIED,dft,-325.14809468,-9.848278192772923,1 1 1,30.746005771069402,6,0.13126778390192495,0.14791201433167678,0.2561911238723201,0.3201343135310553,
MACE-MP-0b3-medium,2231,2,bcc,UNSPECIFIED,dft,-325.20285006,-9.89170470244838,1 1 1,29.618540160253044,6,0.0011569683544500145,0.013886254321270455,0.024051698011263306,0.06413919108730116,
MACE-MP-0b3-medium,2232,2,bcc,UNSPECIFIED,dft,-325.19538225,-9.88060857238816,1 1 1,29.343583009481172,6,0.013032371200234812,0.04660538452481432,0.08072289390326272,0.156571008917147,
MACE-MP-0b3-medium,2233,2,bcc,UNSPECIFIED,dft,-325.17379633,-9.869298058183302,1 1 1,30.238850697576282,6,0.04741673280036524,0.08889763101489755,0.15397521359031338,0.20784281191964918,
MACE-MP-0b3-medium,2234,2,bcc,UNSPECIFIED,dft,-325.15035125,-9.854369822542232,1 1 1,29.429998453845272,6,0.0756061728721255,0.11225430420264924,0.19443015824728105,0.3421216659318729,
MACE-MP-0b3-medium,2235,2,bcc,UNSPECIFIED,dft,-325.15934765,-9.839893664854774,1 1 1,28.036180737642844,6,0.031095260951149853,0.0719898846495694,0.12469013784407701,0.3309513653091644,
MACE-MP-0b3-medium,2236,2,bcc,UNSPECIFIED,dft,-325.19164337,-9.880614777432339,1 1 1,30.35587695696243,6,0.007706845517993159,0.03583956267867759,0.06207594348051896,0.07887750693321893,
MACE-MP-0b3-medium,2237,2,bcc,UNSPECIFIED,dft,-325.21020763,-9.889343355149526,1 1 1,29.16604952629458,6,0.010803797623293037,0.042433865452201104,0.073497610924754,0.137772493384323,
MACE-MP-0b3-medium,2238,2,bcc,UNSPECIFIED,dft,-325.1737924,-9.868059708596206,1 1 1,28.5676288848366,6,0.010957461397943263,0.042734571090908086,0.07401844836911697,0.20554372357238251,
MACE-MP-0b3-medium,2239,2,bcc,UNSPECIFIED,dft,-325.19545817,-9.885193963171897,1 1 1,29.686280600743807,6,0.01073960662527094,0.042307616779312406,0.07327894180892268,0.12249241364264156,
MACE-MP-0b3-medium,2240,2,bcc,UNSPECIFIED,dft,-325.17998033,-9.869106291728125,1 1 1,29.056140376618977,6,0.01096993264041167,0.04275888336632843,0.07406055846539261,0.20784882928064166,
MACE-MP-0b3-medium,2241,2,bcc,UNSPECIFIED,dft,-325.17699549,-9.871201448487351,1 1 1,29.582507437276252,6,0.027532431515355702,0.0677402287115464,0.11732951784473443,0.20097270411675314,
MACE-MP-0b3-medium,2242,2,bcc,UNSPECIFIED,dft,-325.14861914,-9.849357027868017,1 1 1,29.065508446704893,6,0.06806975315149581,0.10651271688668276,0.1844854372999341,0.36137129645283117,
MACE-MP-0b3-medium,2243,2,bcc,UNSPECIFIED,dft,-325.1595081,-9.858056917167895,1 1 1,29.03261170273623,6,0.07942888083086724,0.11505714582391022,0.1992848223408738,0.35073980179994785,
MACE-MP-0b3-medium,2244,2,bcc,UNSPECIFIED,dft,-325.19690415,-9.872603828470362,1 1 1,30.46160726873303,6,0.006887961428367744,0.033882053824917754,0.05868543868954098,0.06311003116251276,
MACE-MP-0b3-medium,2245,2,bcc,UNSPECIFIED,dft,-325.15708848,-9.857233891478353,1 1 1,29.329182111159074,6,0.06323803611019407,0.1026629080292992,0.17781737275951706,0.305593569903993,
MACE-MP-0b3-medium,2246,2,bcc,UNSPECIFIED,dft,-325.10853978,-9.817531625729229,1 1 1,28.546217658586855,6,0.1421190900541507,0.15390423973700373,0.26656996272475136,0.5143199339905075,
MACE-MP-0b3-medium,2247,2,bcc,UNSPECIFIED,dft,-325.20666544,-9.883057734424522,1 1 1,28.403904025058164,6,0.0021752949082131726,0.01904072349909168,0.03297950051329745,0.11962933057295495,
MACE-MP-0b3-medium,2248,2,bcc,UNSPECIFIED,dft,-325.17588916,-9.87222970631813,1 1 1,29.006325023619514,6,0.012586152777359114,0.045800569096462684,0.07932891269064235,0.20969346548394557,
MACE-MP-0b3-medium,2249,2,bcc,UNSPECIFIED,dft,-325.06670275,-9.774853370573227,1 1 1,27.482038903138164,6,0.09859258591406436,0.1281877437680532,0.22202768511388896,0.4995786375203274,
MACE-MP-0b3-medium,2250,2,bcc,UNSPECIFIED,dft,-325.20626425,-9.887316933864327,1 1 1,28.76542400293267,6,0.0012689272561767775,0.014542622735581877,0.025188561453334108,0.056709654086995326,
MACE-MP-0b3-medium,2251,2,bcc,UNSPECIFIED,dft,-325.15337263,-9.845411263080418,1 1 1,27.918052639685474,6,0.015118918197872429,0.05019780572540403,0.08694514994487167,0.25407585258474813,
MACE-MP-0b3-medium,2252,2,bcc,UNSPECIFIED,dft,-325.14032766,-9.835579011473076,1 1 1,27.58242082515664,6,0.01485331806814052,0.049754929518156826,0.08617806585245613,0.2714983464651918,
MACE-MP-0b3-medium,2253,2,bcc,UNSPECIFIED,dft,-325.15156516,-9.839106524491505,1 1 1,31.29024112956019,6,0.05631505610440224,0.0968805588550512,0.16780205020261557,0.1932148891778271,
MACE-MP-0b3-medium,2254,2,bcc,UNSPECIFIED,dft,-325.1764287,-9.861682181163298,1 1 1,30.876102534128094,6,0.024030963409860894,0.06328633792778778,0.10961515271590168,0.09998660410274968,
MACE-MP-0b3-medium,2255,2,bcc,UNSPECIFIED,dft,-325.18065179,-9.876210203957658,1 1 1,29.649302373458493,6,0.01969206212949624,0.05728883272432805,0.09922716898485072,0.19479146849900794,
MACE-MP-0b3-medium,2256,2,bcc,UNSPECIFIED,dft,-325.17332917,-9.87292880544085,1 1 1,30.17175961252378,6,0.026945216529230608,0.06701394945485928,0.11607156527166895,0.17867922412338075,
MACE-MP-0b3-medium,2257,2,bcc,UNSPECIFIED,dft,-325.17567483,-9.869782722732033,1 1 1,30.059640758167763,6,0.028492157857908405,0.06891076096168194,0.11935693917386708,0.18399317423933603,
MACE-MP-0b3-medium,2258,2,bcc,UNSPECIFIED,dft,-325.16825825,-9.852177267332069,1 1 1,28.363626481246776,6,0.03844220926610882,0.0800439559097675,0.13864019847452044,0.3357783245932749,
MACE-MP-0b3-medium,2259,2,bcc,UNSPECIFIED,dft,-325.12456953,-9.820452540357284,1 1 1,29.188478712729392,6,0.10080193000694886,0.12961605482279118,0.22450159242970738,0.41165117194861317,
MACE-MP-0b3-medium,2260,2,bcc,UNSPECIFIED,dft,-325.16788754,-9.851983184482627,1 1 1,31.43228497073823,6,0.0779386673611017,0.1139727067920954,0.1974065188400597,0.1201990445053537,
MACE-MP-0b3-medium,2261,2,bcc,UNSPECIFIED,dft,-325.1896491,-9.875188881156237,1 1 1,30.607342544863997,6,0.012949948844447898,0.04645777445603677,0.08046722576443127,0.06545654563652643,
MACE-MP-0b3-medium,2262,2,bcc,UNSPECIFIED,dft,-325.15402601,-9.852378468864767,1 1 1,30.71283449317573,6,0.06298267323780204,0.10245541570019781,0.1774579855033327,0.23433958877378502,
MACE-MP-0b3-medium,2263,2,bcc,UNSPECIFIED,dft,-325.18881735,-9.880618547961713,1 1 1,29.057138558298146,6,0.01022043192673668,0.04127233118110461,0.07148577455248244,0.17260311130838094,
MACE-MP-0b3-medium,2264,2,bcc,UNSPECIFIED,dft,-325.05685195,-9.771711548886024,1 1 1,28.20898173672688,6,0.25938576238078787,0.2079205627079678,0.3601289785485111,0.6674914024664786,
MACE-MP-0b3-medium,2265,2,bcc,UNSPECIFIED,dft,-325.16485707,-9.861213003000959,1 1 1,29.15874903470181,6,0.07313109282198266,0.1104016099082366,0.19122119759846534,0.3429156271835197,
MACE-MP-0b3-medium,2266,2,bcc,UNSPECIFIED,dft,-325.18590168,-9.881767009205776,1 1 1,29.80910364366422,6,0.0064780280757624886,0.03285835275786683,0.05691233642964629,0.1272652229270301,
MACE-MP-0b3-medium,2267,2,bcc,UNSPECIFIED,dft,-325.15660669,-9.85375218233727,1 1 1,28.789293425251223,6,0.07625346761112592,0.11273380712333363,0.19526068166828414,0.36362789056946665,
MACE-MP-0b3-medium,2268,2,bcc,UNSPECIFIED,dft,-325.05181451,-9.755959794857926,1 1 1,27.054385951777782,6,0.0884277022220673,0.12139996033913912,0.21027089934423562,0.5117731837445179,
MACE-MP-0b3-medium,2269,2,bcc,UNSPECIFIED,dft,-325.16344774,-9.86320509079188,1 1 1,29.007156426388104,6,0.04075952390970793,0.08242119863816179,0.142757703662023,0.28855533594095956,
MACE-MP-0b3-medium,2270,2,bcc,UNSPECIFIED,dft,-325.17803403,-9.870520438250304,1 1 1,28.96896353046928,6,0.03554622151120303,0.07696993082929963,0.13331583085140908,0.24679904524396631,
MACE-MP-0b3-medium,2271,2,bcc,UNSPECIFIED,dft,-325.17258713,-9.866065056487223,1 1 1,28.898190148396953,6,0.020299222210972533,0.05816531356254134,0.10074527832849672,0.24292679404846773,
MACE-MP-0b3-medium,2272,2,bcc,UNSPECIFIED,dft,-325.16383985,-9.853989166221886,1 1 1,28.92934903727925,6,0.06661719426057933,0.10537013670911011,0.18250643038065717,0.324492311413794,
MACE-MP-0b3-medium,2273,2,bcc,UNSPECIFIED,dft,-325.1737563,-9.86900619225176,1 1 1,30.514334627508774,6,0.06212535291033701,0.10175571475379734,0.176246067914063,0.15617718495350083,
MACE-MP-0b3-medium,2274,2,bcc,UNSPECIFIED,dft,-325.13603661,-9.83288638808133,1 1 1,28.016131410435225,6,0.0496020286049941,0.09092307060091524,0.1574833778609573,0.3685809747757834,
MACE-MP-0b3-medium,2275,2,bcc,UNSPECIFIED,dft,-325.19724072,-9.884547451470894,1 1 1,29.570687749794217,6,0.008371158741407326,0.03735228404753701,0.06469605374907858,0.10504056264129585,
MACE-MP-0b3-medium,2276,2,bcc,UNSPECIFIED,dft,-325.13563846,-9.83057556008007,1 1 1,27.989273904737868,6,0.04091837277512262,0.08258164926818651,0.14303561230533224,0.32930943442300586,
MACE-MP-0b3-medium,2277,2,bcc,UNSPECIFIED,dft,-325.17242013,-9.867678728117394,1 1 1,29.89862101738674,6,0.033171614060404524,0.07435457177202189,0.12878589608416857,0.22034208585742307,
MACE-MP-0b3-medium,2278,2,bcc,UNSPECIFIED,dft,-325.18081668,-9.866805889982029,1 1 1,30.360447735552324,6,0.03615628723179405,0.07762762312454037,0.1344549873225126,0.12640345116596566,
MACE-MP-0b3-medium,2279,4,fcc,UNSPECIFIED,dft,-650.24507815,-19.695828785483265,1 1 1,56.87191435300801,12,0.048596860556865844,0.06363755479069588,0.12791271365369214,0.3746589857457045,
MACE-MP-0b3-medium,2280,4,fcc,UNSPECIFIED,dft,-650.25157072,-19.675619792975514,1 1 1,63.37053765748363,12,0.005636096079787471,0.021671978989368335,0.04630385600482185,0.15199838623046846,
MACE-MP-0b3-medium,2281,4,fcc,UNSPECIFIED,dft,-650.29904771,-19.751767498030574,1 1 1,59.19545245444573,12,0.06267840704720277,0.07227171360405742,0.1506110854322858,0.1982944349109845,
MACE-MP-0b3-medium,2282,4,fcc,UNSPECIFIED,dft,-650.32346537,-19.781659691738756,1 1 1,59.87158195577297,12,0.02360458558829958,0.04435142386693989,0.0808504925046851,0.14202482957802368,
MACE-MP-0b3-medium,2283,4,fcc,UNSPECIFIED,dft,-650.24607611,-19.699027751623657,1 1 1,57.90614450380806,12,0.09206866555647877,0.08759217314562547,0.18204734654627566,0.3499726017371455,
MACE-MP-0b3-medium,2284,4,fcc,UNSPECIFIED,dft,-650.30159983,-19.75948282362996,1 1 1,58.99342049983603,12,0.0351494735048047,0.054121370936692455,0.11502024972605876,0.20663586416286336,
MACE-MP-0b3-medium,2285,4,fcc,UNSPECIFIED,dft,-650.27610222,-19.71578290582206,1 1 1,61.1140166974206,12,0.02253563472535061,0.043335546153774086,0.08975711974967643,0.20222488327766852,
MACE-MP-0b3-medium,2286,4,fcc,UNSPECIFIED,dft,-650.30151238,-19.741574358292038,1 1 1,61.30963985308366,12,0.013544333253501442,0.033596047949004164,0.07952422814026663,0.17216689877364155,
MACE-MP-0b3-medium,2287,4,fcc,UNSPECIFIED,dft,-650.28574431,-19.734984861598697,1 1 1,59.64324655254197,12,0.06384906170723408,0.07294350651202275,0.1414767312663687,0.23629329816635372,
MACE-MP-0b3-medium,2288,4,fcc,UNSPECIFIED,dft,-650.27729849,-19.719364676093054,1 1 1,57.36652777752013,12,0.029153563421091506,0.049289589351345704,0.10051715995249529,0.3104865407039947,
MACE-MP-0b3-medium,2289,4,fcc,UNSPECIFIED,dft,-650.29460816,-19.757665987281655,1 1 1,58.35475942774754,12,0.0477245955418919,0.06306385358104111,0.13940383743026394,0.225762966663416,
MACE-MP-0b3-medium,2290,4,fcc,UNSPECIFIED,dft,-650.31160952,-19.770074885668816,1 1 1,58.92047448785386,12,0.023523859533075037,0.04427551950859812,0.11806674446276133,0.1958990254357246,
MACE-MP-0b3-medium,2291,4,fcc,UNSPECIFIED,dft,-650.26990969,-19.700641140362407,1 1 1,62.44097311516933,12,0.00730267043487233,0.024668925180734852,0.049636311001546536,0.13137480558184156,
MACE-MP-0b3-medium,2292,4,fcc,UNSPECIFIED,dft,-650.25507698,-19.714043980668478,1 1 1,56.47083373524752,12,0.0694112084785528,0.07605437116440272,0.14647284767742813,0.2998532342246787,
MACE-MP-0b3-medium,2293,4,fcc,UNSPECIFIED,dft,-650.31199663,-19.770290441404214,1 1 1,59.64776031928079,12,0.04691513152145854,0.06252674862372805,0.1386834410193276,0.1814578018208825,
MACE-MP-0b3-medium,2294,4,fcc,UNSPECIFIED,dft,-650.25581528,-19.69831552742678,1 1 1,55.42749662192174,12,0.04217334565888972,0.05928275863667398,0.11781971456672426,0.3028283620991711,
MACE-MP-0b3-medium,2295,4,fcc,UNSPECIFIED,dft,-650.31287879,-19.76132843707829,1 1 1,59.29553162745552,12,0.02052590255372204,0.04135809327661077,0.09365988916399293,0.19900987915176474,
MACE-MP-0b3-medium,2296,4,fcc,UNSPECIFIED,dft,-650.27715676,-19.71928558855084,1 1 1,61.13800799729507,12,0.025822667467415017,0.04638845713771819,0.09164776341783716,0.19418470442682487,
MACE-MP-0b3-medium,2297,4,fcc,UNSPECIFIED,dft,-650.31486381,-19.766290286844914,1 1 1,58.263877628388016,12,0.037728369633623346,0.05607165774972188,0.11730394336681746,0.25164193347559016,
MACE-MP-0b3-medium,2298,4,fcc,UNSPECIFIED,dft,-650.28473737,-19.73468338601497,1 1 1,57.42216342894895,12,0.029510036978711702,0.04959001661852893,0.09902969942785333,0.31793912391630363,
MACE-MP-0b3-medium,2299,4,fcc,UNSPECIFIED,dft,-650.23202302,-19.68423216989811,1 1 1,56.93468498072697,12,0.029277221880945642,0.04939401269464553,0.1134538918931878,0.41859848643021474,
MACE-MP-0b3-medium,2300,4,fcc,UNSPECIFIED,dft,-650.29712879,-19.761170103546483,1 1 1,57.473197344908705,12,0.07532022581255103,0.07922553555754137,0.15562755628096742,0.20686230547153825,
MACE-MP-0b3-medium,2301,4,fcc,UNSPECIFIED,dft,-650.30622633,-19.755146652145225,1 1 1,60.24399466542776,12,0.012607601919173442,0.032413477031390095,0.06851824674373286,0.2046080799764923,
MACE-MP-0b3-medium,2302,4,fcc,UNSPECIFIED,dft,-650.31246787,-19.775034241607635,1 1 1,56.974962869532774,12,0.05524404245160657,0.06785035154146622,0.15262523344600423,0.1700346082419694,
MACE-MP-0b3-medium,2303,4,fcc,UNSPECIFIED,dft,-650.14339152,-19.609726952960877,1 1 1,55.104464003439546,12,0.05002770179528913,0.06456760139270644,0.14796215740848637,0.45773839638487834,
MACE-MP-0b3-medium,2304,4,fcc,UNSPECIFIED,dft,-650.29159738,-19.746327627961048,1 1 1,58.856743118286104,12,0.02654424962438125,0.04703212521279227,0.08657804977126154,0.255505540970576,
MACE-MP-0b3-medium,2305,4,fcc,UNSPECIFIED,dft,-650.27724544,-19.723701528952052,1 1 1,57.65591403731142,12,0.0431384333465115,0.059957230135677754,0.11808833373152398,0.3110696695409781,
MACE-MP-0b3-medium,2306,4,fcc,UNSPECIFIED,dft,-650.24585387,-19.691469942128865,1 1 1,56.25048808415398,12,0.03934446176704426,0.0572599785823719,0.10980665930697422,0.3726561888322801,
MACE-MP-0b3-medium,2307,4,fcc,UNSPECIFIED,dft,-650.27788525,-19.734063214633217,1 1 1,56.80742276850124,12,0.09740912714978575,0.09009676610446207,0.17741722310388364,0.23196548936928815,
MACE-MP-0b3-medium,2308,4,fcc,UNSPECIFIED,dft,-650.09689283,-19.582264411505623,1 1 1,54.080828938840334,12,0.053627597573105805,0.06685032882810289,0.12755261382266525,0.4615070345888565,
